starttime	seconds	ctime	dtime	ttime	wait
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	3	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	24	3	28	1
Fri Jun 03 17:18:04 2016	1464995884	24	4	28	2
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	1
Fri Jun 03 17:18:04 2016	1464995884	25	3	28	2
Fri Jun 03 17:18:04 2016	1464995884	25	3	28	3
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	2
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	1
Fri Jun 03 17:18:04 2016	1464995884	26	1	28	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	2
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	2
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	1
Fri Jun 03 17:18:04 2016	1464995884	25	3	28	3
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	2
Fri Jun 03 17:18:04 2016	1464995884	27	1	28	0
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	1
Fri Jun 03 17:18:04 2016	1464995884	26	1	28	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	0
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	1
Fri Jun 03 17:18:04 2016	1464995884	25	3	28	3
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	2
Fri Jun 03 17:18:04 2016	1464995884	26	2	28	2
Fri Jun 03 17:18:04 2016	1464995884	25	3	28	3
Fri Jun 03 17:18:04 2016	1464995884	27	2	28	2
Fri Jun 03 17:18:04 2016	1464995884	27	2	28	2
Fri Jun 03 17:18:04 2016	1464995884	25	4	28	2
Fri Jun 03 17:18:04 2016	1464995884	25	3	29	3
Fri Jun 03 17:18:04 2016	1464995884	26	3	29	3
Fri Jun 03 17:18:04 2016	1464995884	25	3	29	2
Fri Jun 03 17:18:04 2016	1464995884	26	3	29	3
Fri Jun 03 17:18:04 2016	1464995884	26	3	29	3
Fri Jun 03 17:18:04 2016	1464995884	25	3	29	3
Fri Jun 03 17:18:04 2016	1464995884	26	3	29	1
Fri Jun 03 17:18:04 2016	1464995884	26	3	29	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	29	2
Fri Jun 03 17:18:04 2016	1464995884	25	3	29	3
Fri Jun 03 17:18:04 2016	1464995884	26	3	29	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	29	2
Fri Jun 03 17:18:04 2016	1464995884	23	6	29	5
Fri Jun 03 17:18:04 2016	1464995884	26	3	29	3
Fri Jun 03 17:18:04 2016	1464995884	27	2	29	1
Fri Jun 03 17:18:04 2016	1464995884	26	3	29	3
Fri Jun 03 17:18:04 2016	1464995884	24	5	29	3
Fri Jun 03 17:18:04 2016	1464995884	26	3	29	2
Fri Jun 03 17:18:04 2016	1464995884	26	3	29	3
Fri Jun 03 17:18:04 2016	1464995884	27	2	29	1
Fri Jun 03 17:18:04 2016	1464995884	28	1	29	1
Fri Jun 03 17:18:04 2016	1464995884	27	3	29	3
Fri Jun 03 17:18:04 2016	1464995884	26	4	30	3
Fri Jun 03 17:18:04 2016	1464995884	26	3	30	3
Fri Jun 03 17:18:04 2016	1464995884	27	3	30	3
Fri Jun 03 17:18:04 2016	1464995884	26	3	30	3
Fri Jun 03 17:18:04 2016	1464995884	26	3	30	3
Fri Jun 03 17:18:04 2016	1464995884	26	3	30	3
Fri Jun 03 17:18:04 2016	1464995884	26	4	30	3
Fri Jun 03 17:18:04 2016	1464995884	26	4	30	3
Fri Jun 03 17:18:04 2016	1464995884	26	4	30	3
Fri Jun 03 17:18:04 2016	1464995884	29	2	30	1
Fri Jun 03 17:18:04 2016	1464995884	27	3	30	3
Fri Jun 03 17:18:04 2016	1464995884	27	3	30	3
Fri Jun 03 17:18:04 2016	1464995884	26	4	30	3
Fri Jun 03 17:18:04 2016	1464995884	27	4	31	3
Fri Jun 03 17:18:04 2016	1464995884	29	2	31	2
Fri Jun 03 17:18:04 2016	1464995884	29	2	31	1
Fri Jun 03 17:18:04 2016	1464995884	29	1	31	1
Fri Jun 03 17:18:04 2016	1464995884	29	2	31	1
Fri Jun 03 17:18:04 2016	1464995884	29	1	31	0
Fri Jun 03 17:18:04 2016	1464995884	27	4	31	3
Fri Jun 03 17:18:04 2016	1464995884	27	4	31	4
Fri Jun 03 17:18:04 2016	1464995884	29	3	32	3
Fri Jun 03 17:18:04 2016	1464995884	25	6	32	6
Fri Jun 03 17:18:04 2016	1464995884	29	3	32	3
Fri Jun 03 17:18:04 2016	1464995884	28	4	32	3
Fri Jun 03 17:18:04 2016	1464995884	28	4	32	3
Fri Jun 03 17:18:04 2016	1464995884	28	4	32	3
Fri Jun 03 17:18:04 2016	1464995884	28	4	32	3
Fri Jun 03 17:18:04 2016	1464995884	25	7	32	2
Fri Jun 03 17:18:04 2016	1464995884	29	3	32	1
Fri Jun 03 17:18:04 2016	1464995884	31	2	32	1
Fri Jun 03 17:18:04 2016	1464995884	31	2	32	1
Fri Jun 03 17:18:04 2016	1464995884	25	7	32	2
Fri Jun 03 17:18:04 2016	1464995884	30	2	32	2
Fri Jun 03 17:18:04 2016	1464995884	26	7	33	1
Fri Jun 03 17:18:04 2016	1464995884	30	3	33	2
Fri Jun 03 17:18:04 2016	1464995884	30	3	33	2
Fri Jun 03 17:18:04 2016	1464995884	31	2	33	2
Fri Jun 03 17:18:04 2016	1464995884	31	2	33	1
